Latitude: 66.855837  Longitude: -150.563028
X & Y on Lambert Conformal Conic: -2205037.83 3357324.66
Tile: 14055
Elevation: 354 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2003,362,0.00,0.00,0.00,71.48,-16.29,-25.01,80.10
2003,363,0.00,2.63,0.00,74.10,-10.62,-19.99,125.00
2003,364,1080.63,2.70,0.00,76.80,-10.40,-16.78,164.42
2003,365,2467.33,0.00,0.02,76.80,-15.75,-26.43,70.36
2004,1,3395.92,0.00,0.04,129.56,-21.93,-32.72,38.77
2004,2,4177.62,0.00,0.05,129.56,-22.73,-30.70,47.14
2004,3,4885.65,0.00,0.07,129.56,-17.92,-26.78,68.14
2004,4,5548.13,0.00,0.07,129.56,-19.13,-26.13,72.30
2004,5,6179.59,0.00,0.12,129.56,-21.14,-30.48,48.14
2004,6,6788.54,0.00,0.18,129.56,-18.05,-32.48,39.70
2004,7,7380.42,0.00,0.20,129.56,-18.00,-30.56,47.76
2004,8,7958.91,0.00,0.17,129.56,-19.01,-27.13,65.98
2004,9,8526.61,0.00,0.18,129.56,-15.55,-23.77,89.58
2004,10,9085.41,2.26,0.15,131.82,-13.28,-20.02,124.63
2004,11,9636.74,0.00,0.37,131.82,-15.33,-25.04,79.89
2004,12,10181.70,0.00,0.49,131.82,-20.46,-30.06,50.13
2004,13,10721.13,0.00,0.44,131.82,-20.93,-28.23,59.57
2004,14,11255.71,0.00,0.40,131.82,-20.42,-26.27,71.38
2004,15,11786.01,0.00,0.79,131.82,-24.60,-36.39,26.91
2004,16,12312.45,0.00,0.93,131.82,-32.20,-38.84,20.94
2004,17,12835.40,0.00,1.49,131.82,-32.11,-40.56,17.50
2004,18,13355.18,0.00,2.01,131.82,-28.00,-38.64,21.39
2004,19,13872.03,0.00,2.57,131.82,-21.21,-33.72,35.16
2004,20,14386.17,0.00,2.50,131.82,-12.85,-23.76,89.65
2004,21,14897.78,0.00,2.59,131.82,-12.25,-20.77,116.84
2004,22,15407.03,0.00,4.76,131.82,-13.60,-27.07,66.33
2004,23,15914.04,0.00,4.24,131.82,-24.68,-32.41,39.96
2004,24,16418.94,0.00,5.40,131.82,-20.73,-30.16,49.61
2004,25,16921.83,0.00,6.52,131.82,-19.22,-30.69,47.17
2004,26,17422.79,0.00,8.18,131.82,-17.82,-28.18,59.85
2004,27,17921.91,0.00,8.88,131.82,-16.67,-26.26,71.48
2004,28,18419.25,0.00,10.65,131.82,-18.35,-29.22,54.25
2004,29,18914.89,0.00,9.08,131.82,-26.74,-34.01,34.15
2004,30,19408.88,0.00,11.93,131.82,-25.81,-34.06,34.00
2004,31,19901.27,0.00,14.75,131.82,-23.51,-33.23,36.88
2004,32,20392.11,0.00,17.67,131.82,-18.66,-29.81,51.32
2004,33,20881.44,4.57,7.49,136.39,-15.46,-20.13,123.53
2004,34,21369.31,2.59,8.37,138.97,-14.16,-18.72,139.49
2004,35,21855.74,0.00,17.15,138.97,-13.13,-19.69,128.30
2004,36,22340.79,0.00,18.13,138.97,-15.18,-21.35,111.04
2004,37,22824.48,1.89,20.17,140.87,-18.21,-24.18,86.36
2004,38,23306.84,0.00,30.96,140.87,-20.10,-29.72,51.77
2004,39,23787.90,2.83,24.88,143.69,-16.99,-26.57,69.45
2004,40,24267.70,0.00,35.10,143.69,-11.75,-21.48,109.72
2004,41,24746.27,0.00,46.13,143.69,-2.27,-18.60,140.89
2004,42,25223.63,0.00,47.79,143.69,-3.10,-17.17,159.04
2004,43,25699.81,0.00,46.94,143.69,-9.20,-20.54,119.20
2004,44,26174.83,0.00,49.63,143.69,-11.20,-22.09,104.03
2004,45,26648.74,0.00,58.31,143.69,-14.18,-27.90,61.42
2004,46,27121.54,0.00,60.72,143.69,-18.91,-31.84,42.22
2004,47,27593.28,0.00,62.60,143.69,-19.72,-31.51,43.61
2004,48,28063.97,0.00,67.22,143.69,-21.35,-33.76,35.03
2004,49,28533.64,0.00,64.02,143.69,-22.88,-33.00,37.72
2004,50,29002.33,0.00,72.07,143.69,-19.23,-30.43,48.39
2004,51,29470.05,0.00,80.98,143.69,-12.70,-25.88,73.97
2004,52,29936.84,0.00,79.37,143.69,-8.55,-20.10,123.78
2004,53,30402.72,0.00,69.29,143.69,-6.82,-15.31,185.87
2004,54,30867.73,0.00,79.40,143.69,-7.50,-17.21,158.49
2004,55,31331.88,0.00,92.88,143.69,-8.59,-20.33,121.39
2004,56,31795.21,0.00,86.54,143.69,-11.25,-20.65,118.03
2004,57,32257.74,0.00,94.47,143.69,-12.01,-22.12,103.71
2004,58,32719.51,0.00,92.75,143.69,-12.24,-21.42,110.32
2004,59,33180.54,0.00,86.95,143.69,-10.52,-18.44,142.85
2004,60,33640.87,0.00,112.30,143.69,-8.74,-19.88,126.16
2004,61,34100.52,0.00,119.37,143.69,-10.73,-22.32,101.94
2004,62,34559.52,0.00,123.07,143.69,-9.29,-20.76,116.91
2004,63,35017.91,0.00,134.76,143.69,-9.30,-22.55,99.84
2004,64,35475.71,0.00,148.66,143.69,-10.94,-27.03,66.56
2004,65,35932.95,0.00,152.98,143.69,-12.78,-28.97,55.57
2004,66,36389.67,0.00,148.74,143.69,-18.61,-32.49,39.66
2004,67,36845.90,0.00,163.92,143.69,-18.54,-35.39,29.78
2004,68,37301.67,0.00,168.71,143.69,-16.42,-33.63,35.48
2004,69,37757.01,0.00,163.72,143.69,-12.33,-27.16,65.78
2004,70,38211.96,3.84,107.07,147.53,-5.94,-17.10,160.03
2004,71,38666.53,1.76,138.98,149.29,-2.19,-12.38,236.36
2004,72,39120.78,0.00,175.27,149.29,-0.02,-14.39,200.63
2004,73,39574.73,0.00,173.45,149.29,-3.36,-16.61,166.75
2004,74,40028.41,0.00,185.83,149.29,-2.41,-16.89,162.94
2004,75,40481.86,0.00,203.81,149.29,-1.91,-18.98,136.33
2004,76,40935.11,0.00,201.39,149.29,-3.62,-19.14,134.51
2004,77,41388.19,0.00,187.97,149.29,-8.90,-21.72,107.43
2004,78,41841.13,0.00,198.67,149.29,-14.02,-27.45,64.04
2004,79,42293.98,0.00,215.20,149.29,-15.77,-30.99,45.86
2004,80,42746.76,0.00,228.24,149.29,-11.31,-28.19,59.77
2004,81,43199.50,0.00,228.69,149.29,-4.54,-20.96,114.92
2004,82,43652.25,0.00,251.27,149.29,0.59,-20.51,119.45
2004,83,44105.03,0.00,230.45,149.29,-4.10,-19.81,126.98
2004,84,44557.88,0.00,214.23,149.29,-14.84,-28.02,60.72
2004,85,45010.82,0.00,256.04,149.29,-13.04,-31.53,43.53
2004,86,45463.90,0.00,264.02,149.29,-12.74,-32.16,40.96
2004,87,45917.15,0.00,260.92,149.29,-13.37,-31.56,38.82
2004,88,46370.60,0.00,244.14,149.29,-13.38,-28.80,50.79
2004,89,46824.28,3.37,149.17,152.66,-15.44,-26.58,69.40
2004,90,47278.23,0.00,206.17,152.66,-18.96,-30.29,49.02
2004,91,47732.47,0.00,262.57,152.66,-15.30,-31.49,42.83
2004,92,48187.05,0.00,294.84,152.66,-10.41,-31.19,36.98
2004,93,48641.99,0.00,266.18,152.66,-6.68,-22.81,71.70
2004,94,49097.33,0.00,224.63,152.66,-3.54,-15.61,129.73
2004,95,49553.10,1.90,260.31,154.56,0.94,-13.65,116.15
2004,96,50009.33,0.00,271.04,154.56,5.12,-10.18,135.40
2004,97,50466.05,0.00,247.29,154.52,7.07,-5.90,189.90
2004,98,50923.29,0.00,246.08,153.57,8.80,-3.74,209.33
2004,99,51381.09,0.00,248.68,152.51,8.94,-3.48,207.33
2004,100,51839.48,0.00,246.74,151.41,8.73,-3.37,209.83
2004,101,52298.48,0.00,228.68,150.33,7.35,-3.43,210.01
2004,102,52758.12,0.00,258.82,149.69,7.92,-4.47,161.38
2004,103,53218.45,0.00,230.53,149.69,3.22,-7.18,178.12
2004,104,53679.48,0.00,261.55,149.69,1.39,-10.58,127.87
2004,105,54141.25,0.00,323.00,149.69,3.17,-13.31,73.13
2004,106,54603.78,0.00,320.97,149.69,5.28,-10.65,89.56
2004,107,55067.11,0.00,283.07,149.69,4.68,-8.06,117.42
2004,108,55531.26,0.00,318.77,149.69,4.90,-10.31,92.14
2004,109,55996.26,0.00,318.03,149.69,3.54,-11.31,84.62
2004,110,56462.14,0.00,295.94,149.69,3.03,-9.89,99.92
2004,111,56928.93,0.00,286.76,149.69,5.06,-7.04,121.23
2004,112,57396.65,0.00,271.13,148.68,7.31,-3.60,160.32
2004,113,57865.33,0.00,293.17,148.61,6.02,-5.84,133.78
2004,114,58335.00,0.00,313.03,148.40,7.42,-5.50,137.53
2004,115,58805.69,0.00,320.82,147.89,8.37,-4.79,145.64
2004,116,59277.43,0.00,346.74,147.29,10.16,-4.57,148.24
2004,117,59750.23,0.00,336.09,146.22,10.19,-3.44,162.43
2004,118,60224.13,3.96,174.02,144.32,6.68,-1.48,283.25
2004,119,60699.15,4.73,176.07,142.99,5.33,-2.84,304.33
2004,120,61175.33,0.00,319.23,142.18,7.85,-4.06,158.29
2004,121,61652.69,0.00,257.85,139.71,8.71,-0.12,265.03
2004,122,62131.25,0.00,340.44,138.27,9.98,-2.57,174.09
2004,123,62611.05,0.00,368.30,137.33,10.48,-3.76,158.28
2004,124,63092.11,0.00,396.25,136.11,13.85,-3.10,166.81
2004,125,63574.47,0.00,386.31,134.27,14.25,-1.63,187.47
2004,126,64058.15,0.00,332.55,131.97,11.33,-0.50,204.78
2004,127,64543.19,7.00,145.11,129.84,5.08,-0.94,359.28
2004,128,65029.63,0.00,250.55,128.69,4.57,-3.26,216.50
2004,129,65517.49,0.00,319.38,128.63,4.63,-5.86,133.53
2004,130,66006.82,3.10,208.88,127.15,6.28,-2.46,234.90
2004,131,66497.66,1.95,268.62,124.79,7.87,-0.39,210.97
2004,132,66990.04,2.70,245.52,122.21,10.93,0.14,244.62
2004,133,67484.03,0.00,344.17,119.80,11.29,-0.26,208.68
2004,134,67979.66,0.00,390.58,117.55,14.07,-0.65,202.45
2004,135,68477.00,0.00,366.93,113.50,16.65,3.65,281.66
2004,136,68976.12,0.00,407.96,109.53,20.14,3.45,277.51
2004,137,69477.08,0.00,342.07,104.56,17.46,5.83,331.39
2004,138,69979.96,0.00,303.91,100.02,14.42,4.82,307.43
2004,139,70484.85,0.00,325.29,96.80,12.04,1.65,241.99
2004,140,70991.86,0.00,376.01,94.82,11.91,-1.29,192.54
2004,141,71501.10,0.00,390.38,93.02,12.68,-1.72,186.23
2004,142,72012.71,0.00,395.15,90.66,14.74,-0.37,206.92
2004,143,72526.85,0.00,299.41,86.24,13.99,4.53,300.78
2004,144,73043.69,2.38,242.38,81.19,16.64,6.02,336.15
2004,145,73563.46,1.86,321.76,75.72,17.57,7.03,362.10
2004,146,74086.41,5.34,235.74,70.54,16.53,6.32,384.78
2004,147,74612.84,9.31,167.99,65.98,11.55,4.87,599.73
2004,148,75143.12,3.24,215.17,61.31,14.22,5.11,560.01
2004,149,75677.70,3.00,254.78,56.38,17.67,5.73,499.33
2004,150,76217.12,2.96,276.27,51.53,19.74,5.55,460.52
2004,151,76762.06,0.00,362.11,46.16,20.51,6.80,373.79
2004,152,77313.38,2.90,266.58,40.20,22.17,8.18,568.58
2004,153,77872.16,5.77,243.68,34.34,19.93,7.96,649.95
2004,154,78439.84,0.00,368.55,29.02,21.63,6.66,409.30
2004,155,79018.30,0.00,347.03,23.40,20.67,7.37,465.05
2004,156,79610.15,6.86,253.80,17.48,21.47,8.10,655.85
2004,157,80219.06,0.00,359.53,11.38,24.11,8.54,499.35
2004,158,80850.46,0.00,350.88,4.73,25.28,9.83,544.88
2004,159,81512.86,0.00,303.09,0.00,24.54,9.85,640.71
2004,160,82220.76,0.00,311.56,0.00,24.77,8.81,574.94
2004,161,83002.26,0.00,288.19,0.00,23.06,9.14,612.26
2004,162,83925.81,2.74,216.01,0.00,23.39,8.75,742.55
2004,163,85305.28,0.00,281.70,0.00,22.35,8.29,589.20
2004,164,86400.00,0.00,293.83,0.00,23.28,7.70,529.20
2004,165,86400.00,5.28,214.86,0.00,23.71,8.34,727.45
2004,166,86400.00,6.19,217.68,0.00,24.54,8.67,768.73
2004,167,86400.00,0.00,298.24,0.00,25.65,9.07,638.94
2004,168,86400.00,0.00,267.14,0.00,24.00,10.36,780.10
2004,169,86400.00,0.00,218.73,0.00,21.31,11.02,965.95
2004,170,86400.00,0.00,240.04,0.00,21.55,10.05,850.40
2004,171,86400.00,0.00,305.24,0.00,26.50,8.94,613.28
2004,172,86400.00,0.00,298.68,0.00,28.27,11.19,712.20
2004,173,86400.00,0.00,268.80,0.00,26.23,12.07,848.26
2004,174,86400.00,0.00,246.35,0.00,23.75,11.39,891.37
2004,175,86400.00,0.00,240.80,0.00,23.33,11.32,905.96
2004,176,86400.00,0.00,224.84,0.00,22.61,11.59,973.29
2004,177,86400.00,0.00,217.17,0.00,21.43,10.83,957.88
2004,178,86400.00,0.00,279.49,0.00,23.22,7.92,645.42
2004,179,86400.00,0.00,292.06,0.00,24.68,7.77,604.67
2004,180,86400.00,0.00,310.96,0.00,28.70,8.61,550.63
2004,181,86400.00,0.00,287.91,0.00,29.08,11.74,729.82
2004,182,84508.99,0.00,269.47,0.00,27.98,12.99,869.53
2004,183,83442.46,0.00,251.51,0.00,26.16,12.86,939.43
2004,184,82603.00,0.00,251.39,0.00,24.26,11.32,873.22
2004,185,81862.93,0.00,214.83,0.00,20.94,10.57,960.34
2004,186,81179.96,3.08,141.68,0.00,19.90,10.93,1208.84
2004,187,80534.27,1.54,227.31,0.00,19.98,9.28,876.28
2004,188,79914.85,0.00,268.39,0.00,21.58,8.35,738.25
2004,189,79314.95,1.63,192.19,0.00,17.37,8.83,970.86
2004,190,78730.11,0.00,255.66,0.00,18.17,6.35,708.18
2004,191,78157.27,0.00,292.43,0.00,19.81,5.35,596.26
2004,192,77594.20,0.00,291.24,0.00,22.71,8.16,702.60
2004,193,77039.27,0.00,293.27,0.00,25.70,10.72,806.48
2004,194,76491.23,0.00,288.19,0.00,25.35,10.85,832.73
2004,195,75949.12,0.00,316.17,0.00,27.00,9.76,710.14
2004,196,75412.18,0.00,303.37,0.00,26.55,10.64,787.59
2004,197,74879.79,0.00,273.42,0.00,24.27,11.04,900.06
2004,198,74351.47,0.00,267.96,0.00,23.58,10.80,908.50
2004,199,73826.80,2.70,185.35,0.00,22.30,10.62,1120.25
2004,200,73305.47,2.25,195.90,0.00,22.12,9.55,1036.87
2004,201,72787.18,4.71,201.31,0.00,23.33,10.23,1078.83
2004,202,72271.70,0.00,278.53,0.00,23.42,9.96,916.19
2004,203,71758.84,0.00,240.18,0.00,21.41,10.55,1055.08
2004,204,71248.42,5.52,157.57,0.00,21.21,11.80,1366.38
2004,205,70740.30,5.39,174.23,0.00,21.54,10.94,1274.70
2004,206,70234.36,0.00,258.67,0.00,22.57,10.47,1070.13
2004,207,69730.47,0.00,294.34,0.00,23.52,8.60,881.74
2004,208,69228.55,0.00,293.44,0.00,24.13,9.17,917.15
2004,209,68728.52,2.28,171.04,0.00,21.15,10.73,1284.92
2004,210,68230.29,2.76,192.95,0.00,21.70,9.69,1142.64
2004,211,67733.80,3.94,159.77,0.00,19.48,10.29,1250.98
2004,212,67238.99,4.01,150.88,0.00,18.43,10.00,1227.47
2004,213,66745.81,13.63,128.63,0.00,14.82,8.04,1075.21
2004,214,66254.19,0.00,304.19,0.00,18.12,3.34,700.67
2004,215,65764.11,0.00,312.88,0.00,19.69,3.49,693.88
2004,216,65275.51,0.00,300.30,0.00,22.44,6.83,873.26
2004,217,64788.36,0.00,287.77,0.00,21.37,6.81,897.18
2004,218,64302.62,0.00,308.87,0.00,22.96,5.76,783.67
2004,219,63818.26,0.00,306.75,0.00,24.01,6.41,819.30
2004,220,63335.24,0.00,288.41,0.00,22.79,7.06,890.69
2004,221,62853.52,0.00,231.82,0.00,20.70,9.46,1143.00
2004,222,62373.09,0.00,276.47,0.00,22.30,7.61,932.48
2004,223,61893.91,0.00,278.05,0.00,23.23,8.10,948.94
2004,224,61415.95,0.00,273.48,0.00,24.40,9.30,1031.41
2004,225,60939.18,9.97,164.84,0.00,21.39,10.52,1270.74
2004,226,60463.58,21.29,102.10,0.00,16.69,10.66,1283.01
2004,227,59989.11,0.00,200.89,0.00,19.71,10.27,1249.35
2004,228,59515.76,0.00,266.20,0.00,24.67,9.70,1189.76
2004,229,59043.49,0.00,278.18,0.00,27.01,9.85,1175.76
2004,230,58572.28,0.00,279.01,0.00,26.15,8.61,1089.04
2004,231,58102.10,0.00,276.11,0.00,27.14,9.28,1141.53
2004,232,57632.92,0.00,247.72,0.00,26.46,11.65,1369.42
2004,233,57164.71,0.00,231.66,0.00,25.20,11.78,1382.00
2004,234,56697.46,0.00,257.79,0.00,23.37,7.36,1026.45
2004,235,56231.13,0.00,261.78,0.00,22.67,5.88,926.71
2004,236,55765.68,0.00,269.38,0.00,22.42,4.16,821.92
2004,237,55301.11,0.00,196.73,0.00,15.45,4.76,857.43
2004,238,54837.37,0.00,189.94,0.00,11.81,1.76,693.68
2004,239,54374.44,0.00,219.85,0.00,13.33,0.85,649.58
2004,240,53912.29,0.00,229.14,0.00,13.86,0.27,622.89
2004,241,53450.89,0.00,240.10,0.00,14.36,-0.85,573.76
2004,242,52990.21,0.00,220.27,0.00,13.40,-0.17,603.05
2004,243,52530.23,0.00,129.68,0.00,12.01,4.79,859.21
2004,244,52070.91,0.00,147.81,0.00,12.95,4.58,846.52
2004,245,51612.21,3.52,104.07,0.00,11.21,3.47,783.43
2004,246,51154.12,0.00,179.23,0.00,9.64,-0.68,580.95
2004,247,50696.60,0.00,215.00,0.00,10.32,-3.29,479.27
2004,248,50239.62,0.00,193.58,0.00,8.11,-3.50,471.79
2004,249,49783.15,0.00,215.76,0.00,8.96,-5.06,419.41
2004,250,49327.15,0.00,235.95,0.00,10.31,-7.19,356.24
2004,251,48871.60,0.00,235.82,0.00,11.94,-6.74,368.86
2004,252,48416.46,0.00,222.15,0.00,12.04,-4.86,425.70
2004,253,47961.71,0.00,213.24,0.00,11.69,-4.41,440.44
2004,254,47507.30,0.00,197.91,0.00,10.69,-3.66,466.07
2004,255,47053.20,0.00,175.71,0.00,9.93,-2.30,515.67
2004,256,46599.39,0.00,173.36,0.00,9.17,-3.27,479.99
2004,257,46145.83,0.00,101.35,0.00,5.45,-1.14,561.92
2004,258,45692.49,2.63,47.89,0.00,2.33,-1.59,543.59
2004,259,45239.33,0.00,82.47,0.00,1.86,-3.29,479.22
2004,260,44786.32,0.00,101.39,0.00,1.74,-4.64,432.78
2004,261,44333.42,0.00,154.15,0.00,3.66,-7.02,360.90
2004,262,43880.62,0.00,158.41,0.00,4.51,-6.88,364.95
2004,263,43427.86,0.00,130.05,0.00,3.97,-4.90,424.35
2004,264,42975.11,0.00,108.15,0.00,5.50,-1.71,538.65
2004,265,42522.36,0.00,81.87,0.00,3.44,-1.82,534.46
2004,266,42069.55,5.98,54.94,0.00,2.65,-1.96,529.12
2004,267,41616.66,10.14,58.98,0.00,0.79,-4.19,447.80
2004,268,41163.65,9.66,56.39,0.00,0.15,-4.64,432.81
2004,269,40710.49,3.38,62.37,0.00,1.16,-4.25,445.71
2004,270,40257.14,8.17,85.13,8.17,-0.50,-7.33,352.34
2004,271,39803.59,3.40,101.52,11.57,-1.51,-10.15,282.61
2004,272,39349.78,3.04,104.50,14.61,-1.25,-10.49,275.04
2004,273,38895.68,0.00,149.52,14.61,-0.54,-11.56,252.53
2004,274,38441.28,4.02,67.61,18.63,-2.00,-7.73,341.66
2004,275,37986.52,0.00,122.55,18.63,-2.55,-11.22,259.53
2004,276,37531.39,0.00,100.16,18.63,-2.24,-9.12,306.54
2004,277,37075.84,0.00,122.92,18.63,1.75,-7.76,340.84
2004,278,36619.84,0.00,120.03,18.02,5.31,-4.56,435.38
2004,279,36163.38,0.00,122.40,17.89,5.10,-5.68,399.89
2004,280,35706.40,0.00,82.28,15.99,4.77,-1.47,548.27
2004,281,35248.88,0.00,78.19,14.49,3.41,-2.44,510.58
2004,282,34790.79,0.00,91.93,14.15,2.00,-5.19,415.22
2004,283,34332.11,0.00,89.69,14.15,0.14,-6.89,364.52
2004,284,33872.79,0.00,62.47,14.12,-1.32,-5.92,392.74
2004,285,33412.81,3.59,46.00,17.71,-2.21,-6.78,367.66
2004,286,32952.13,0.00,71.21,17.71,-1.68,-7.27,353.89
2004,287,32490.74,0.00,68.39,17.71,-1.98,-7.62,344.67
2004,288,32028.59,0.00,82.98,17.71,-0.92,-8.87,312.56
2004,289,31565.67,0.00,64.23,17.71,-2.77,-8.63,318.50
2004,290,31101.94,0.00,61.06,17.71,-1.32,-7.21,355.80
2004,291,30637.37,0.00,69.15,17.71,-3.48,-10.75,269.44
2004,292,30171.93,0.00,69.75,17.71,-3.87,-11.76,248.40
2004,293,29705.60,6.19,46.88,23.90,-1.20,-8.47,322.36
2004,294,29238.35,9.54,33.59,23.36,0.26,-4.73,429.85
2004,295,28770.16,0.88,48.64,24.25,-0.31,-6.24,383.19
2004,296,28300.98,2.49,28.49,26.74,-2.99,-7.64,343.90
2004,297,27830.81,2.34,23.38,29.08,-4.18,-8.09,332.17
2004,298,27359.60,0.00,48.35,29.08,-5.07,-12.47,234.62
2004,299,26887.34,1.68,35.51,30.76,-6.31,-11.59,251.90
2004,300,26414.00,2.06,18.63,32.82,-5.28,-9.03,308.70
2004,301,25939.54,3.48,21.63,36.30,-6.02,-10.73,269.84
2004,302,25463.94,2.34,19.25,38.65,-5.73,-10.14,282.65
2004,303,24987.18,0.00,28.95,38.65,-7.05,-12.40,235.93
2004,304,24509.23,2.93,26.17,41.58,-9.27,-17.43,155.56
2004,305,24030.06,1.75,32.98,43.33,-13.70,-21.97,105.10
2004,306,23549.63,0.00,33.62,43.33,-18.17,-28.43,58.46
2004,307,23067.93,0.00,30.72,43.33,-18.25,-28.44,58.41
2004,308,22584.92,4.74,21.71,48.07,-12.65,-25.71,75.17
2004,309,22100.56,0.00,26.58,48.07,-16.55,-28.59,57.56
2004,310,21614.83,0.00,22.18,48.07,-23.94,-32.70,38.85
2004,311,21127.69,0.00,16.51,48.07,-26.19,-32.76,38.64
2004,312,20639.10,0.00,16.98,48.07,-21.81,-30.16,49.63
2004,313,20149.03,0.00,16.67,48.07,-22.31,-32.35,40.20
2004,314,19657.43,0.00,15.57,48.07,-19.30,-30.66,47.32
2004,315,19164.25,4.42,8.32,52.49,-11.76,-20.40,120.66
2004,316,18669.45,3.99,6.08,56.48,-10.05,-16.40,169.67
2004,317,18172.97,0.00,7.77,56.48,-11.69,-18.44,142.81
2004,318,17674.76,0.00,7.63,56.48,-13.83,-21.72,107.47
2004,319,17174.73,0.00,6.46,56.48,-10.32,-19.42,131.29
2004,320,16672.83,0.00,4.47,56.48,-10.07,-16.62,166.65
2004,321,16168.96,0.00,3.43,56.48,-10.02,-15.66,180.54
2004,322,15663.03,0.00,4.68,56.48,-11.70,-21.68,107.90
2004,323,15154.92,0.00,3.51,56.48,-11.92,-21.12,113.24
2004,324,14644.52,0.00,1.91,56.48,-8.81,-15.70,179.94
2004,325,14131.67,4.70,1.06,61.18,-5.79,-11.95,244.64
2004,326,13616.21,0.00,0.98,61.18,-6.16,-11.13,261.31
2004,327,13097.94,0.00,1.06,61.18,-7.88,-13.66,212.99
2004,328,12576.63,0.00,0.95,61.18,-9.07,-15.72,179.59
2004,329,12051.99,0.00,0.50,61.18,-7.45,-16.50,168.25
2004,330,11523.69,0.00,0.33,61.18,-7.96,-14.68,195.85
2004,331,10991.33,0.00,0.34,61.18,-10.60,-17.38,156.24
2004,332,10454.42,0.00,0.26,61.18,-11.37,-17.11,159.89
2004,333,9912.34,3.33,0.15,64.51,-9.09,-15.05,189.95
2004,334,9364.35,5.69,0.06,70.20,-8.81,-12.61,232.01
2004,335,8809.47,4.26,0.05,74.46,-7.08,-11.58,252.04
2004,336,8246.46,3.43,0.03,77.88,-5.81,-11.79,247.78
2004,337,7673.69,4.09,0.07,81.97,-8.66,-16.26,171.70
2004,338,7088.94,2.11,0.08,84.08,-14.99,-21.52,109.39
2004,339,6489.14,0.00,0.13,84.08,-19.52,-27.65,62.84
2004,340,5869.87,0.00,0.12,84.08,-23.24,-31.72,42.72
2004,341,5224.38,0.00,0.09,84.08,-21.88,-31.15,45.17
2004,342,4541.71,0.00,0.06,84.08,-19.20,-26.26,71.50
2004,343,3802.12,0.00,0.04,84.08,-19.08,-25.70,75.22
2004,344,2963.55,0.00,0.02,84.08,-18.21,-25.31,77.94
2004,345,1899.54,0.00,0.01,84.08,-19.50,-26.90,67.37
2004,346,0.00,0.00,0.00,84.08,-17.75,-25.12,79.29
2004,347,0.00,0.00,0.00,84.08,-17.53,-24.79,81.70
2004,348,0.00,0.00,0.00,84.08,-16.45,-23.63,90.68
2004,349,0.00,2.60,0.00,86.68,-14.25,-22.55,99.85
2004,350,0.00,0.00,0.00,86.68,-13.05,-21.50,109.53
2004,351,0.00,0.00,0.00,86.68,-11.14,-17.43,155.62
2004,352,0.00,1.88,0.00,88.56,-12.63,-20.33,121.38
2004,353,0.00,0.00,0.00,88.56,-12.81,-20.86,115.84
2004,354,0.00,3.23,0.00,91.80,-10.62,-20.21,122.68
2004,355,0.00,0.00,0.00,91.80,-15.87,-25.54,76.35
2004,356,0.00,0.00,0.00,91.80,-18.24,-27.24,65.28
2004,357,0.00,18.37,0.00,110.17,-12.25,-26.48,70.01
2004,358,0.00,5.29,0.00,115.46,-16.25,-37.48,24.11
2004,359,0.00,0.00,0.00,115.46,-32.37,-42.71,13.92
2004,360,0.00,4.83,0.00,120.29,-22.23,-37.24,24.70
2004,361,0.00,9.27,0.00,129.56,-14.42,-24.46,84.22
2004,362,0.00,0.00,0.00,129.56,-16.36,-28.30,59.18
2004,363,0.00,0.00,0.00,129.56,-20.65,-32.41,39.95
2004,364,1080.63,0.00,0.00,129.56,-21.22,-31.06,45.55
2004,365,2467.33,0.00,0.02,129.56,-17.84,-25.93,73.64
2005,1,3395.92,0.00,0.01,54.47,-8.92,-13.93,208.33
2005,2,4177.62,4.66,0.00,59.12,-8.12,-12.04,242.96
2005,3,4885.65,11.23,0.01,70.35,-7.75,-12.52,233.71
2005,4,5548.13,2.91,0.03,73.26,-7.25,-14.46,199.46
2005,5,6179.59,3.53,0.03,76.79,-7.01,-13.99,207.20
2005,6,6788.54,2.97,0.04,79.76,-5.62,-14.06,206.11
2005,7,7380.42,0.00,0.04,79.76,-5.36,-12.42,235.53
2005,8,7958.91,0.00,0.13,79.76,-5.50,-16.93,162.33
2005,9,8526.61,0.00,0.30,79.76,-13.18,-33.50,35.92
2005,10,9085.41,0.00,0.42,79.76,-29.70,-40.77,17.12
2005,11,9636.74,0.00,0.35,79.76,-39.84,-45.91,9.80
2005,12,10181.70,0.00,0.42,79.76,-39.97,-46.04,9.66
2005,13,10721.13,0.00,0.53,79.76,-32.47,-39.80,18.95
2005,14,11255.71,0.00,0.60,79.76,-30.01,-37.77,23.39
2005,15,11786.01,0.00,0.71,79.76,-28.09,-36.89,25.59
2005,16,12312.45,0.00,1.12,79.76,-29.60,-37.39,24.33
2005,17,12835.40,0.00,0.93,79.76,-31.08,-35.43,29.66
2005,18,13355.18,0.00,1.52,79.76,-26.67,-33.14,37.23
2005,19,13872.03,0.00,2.00,79.76,-23.97,-31.34,44.32
